Suburb,Address,Rooms,Type,Price,Date,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname
Brighton East,299 South Rd,3,h,1590000.0,8/10/2016,3187.0,3.0,3.0,2.0,481.0,244.0,2012.0,Bayside,-37.931,145.0198,Southern Metropolitan
Brighton East,13 Hornby St,4,h,2840000.0,10/09/2016,3187.0,5.0,2.0,2.0,999.0,274.0,1972.0,Bayside,-37.9135,145.0189,Southern Metropolitan
Brighton East,10 MacKie Gr,3,h,1580000.0,10/09/2016,3187.0,4.0,2.0,2.0,597.0,,,Bayside,-37.9085,145.0201,Southern Metropolitan
Brighton East,24 Moore St,3,h,1405000.0,10/12/2016,3187.0,3.0,1.0,1.0,490.0,,,Bayside,-37.9024,145.0097,Southern Metropolitan
Brighton East,355 Nepean Hwy,3,h,1290000.0,10/12/2016,3187.0,3.0,1.0,2.0,661.0,,1920.0,Bayside,-37.9045,145.0082,Southern Metropolitan
Brighton East,92 Thomas St,5,h,3207000.0,10/12/2016,3187.0,5.0,5.0,3.0,1561.0,272.0,1969.0,Bayside,-37.9102,145.0245,Southern Metropolitan
Brighton East,2/19 Hemming St,3,u,880000.0,11/02/2017,3187.0,3.0,2.0,2.0,304.0,34.0,1990.0,Bayside,-37.9308,145.0316,Southern Metropolitan
Brighton East,200 South Rd,4,h,1920000.0,11/02/2017,3187.0,4.0,1.0,1.0,1000.0,203.0,1960.0,Bayside,-37.931,145.0163,Southern Metropolitan
Brighton East,23 Camperdown St,4,t,2570000.0,12/11/2016,3187.0,4.0,3.0,2.0,898.0,,,Bayside,-37.9176,145.0087,Southern Metropolitan
Brighton East,50 Lucas St,5,h,2550000.0,12/11/2016,3187.0,5.0,3.0,2.0,915.0,233.0,1960.0,Bayside,-37.9231,145.0104,Southern Metropolitan
Brighton East,3 Carrington Gr,5,h,1915000.0,13/08/2016,3187.0,5.0,2.0,0.0,645.0,238.0,1970.0,Bayside,-37.9175,145.0116,Southern Metropolitan
Brighton East,4a Marriage Rd,4,h,1530000.0,14/05/2016,3187.0,2.0,2.0,1.0,603.0,177.0,1920.0,Bayside,-37.9187,145.0071,Southern Metropolitan
Brighton East,2/5 Camperdown St,2,u,905000.0,15/10/2016,3187.0,2.0,1.0,2.0,189.0,93.0,1980.0,Bayside,-37.9172,145.0072,Southern Metropolitan
Brighton East,9a Elizabeth St,3,h,1355000.0,15/10/2016,3187.0,3.0,1.0,2.0,759.0,151.0,1930.0,Bayside,-37.9057,145.0166,Southern Metropolitan
Brighton East,4 Farmer St,2,h,1845000.0,15/10/2016,3187.0,2.0,1.0,2.0,604.0,145.0,1950.0,Bayside,-37.9268,145.0094,Southern Metropolitan
Brighton East,6 Balfour St,3,h,1620000.0,16/04/2016,3187.0,3.0,2.0,4.0,678.0,,,Bayside,-37.9208,145.0126,Southern Metropolitan
Brighton East,2/111 Thomas St,3,t,940000.0,16/04/2016,3187.0,3.0,2.0,3.0,0.0,,2004.0,Bayside,-37.9089,145.0246,Southern Metropolitan
Brighton East,38 Agnew St,3,h,1710000.0,17/09/2016,3187.0,4.0,3.0,2.0,435.0,228.0,1915.0,Bayside,-37.91,145.0113,Southern Metropolitan
Brighton East,36 Billson St,3,h,1800000.0,17/09/2016,3187.0,3.0,1.0,1.0,703.0,,,Bayside,-37.9185,145.0138,Southern Metropolitan
Brighton East,29 Cluden St,4,h,1706000.0,17/09/2016,3187.0,3.0,3.0,2.0,538.0,,,Bayside,-37.9126,145.011,Southern Metropolitan
Brighton East,7/87 Thomas St,2,u,770000.0,18/03/2017,3187.0,2.0,1.0,2.0,157.0,,,Bayside,-37.911,145.0236,Southern Metropolitan
Brighton East,155 Dendy St,3,h,1400000.0,19/11/2016,3187.0,3.0,2.0,2.0,486.0,,,Bayside,-37.9213,145.0111,Southern Metropolitan
Brighton East,4 Hansen St,3,h,900000.0,19/11/2016,3187.0,3.0,2.0,2.0,236.0,,,Bayside,-37.9215,145.0227,Southern Metropolitan
Brighton East,25 Robinson St,4,h,2150000.0,19/11/2016,3187.0,4.0,3.0,2.0,614.0,225.0,1970.0,Bayside,-37.9186,145.0175,Southern Metropolitan
Brighton East,18 Curzon St,4,h,1720000.0,22/05/2016,3187.0,2.0,2.0,2.0,676.0,,,Bayside,-37.9198,145.0137,Southern Metropolitan
Brighton East,1 Marriage Rd,4,h,1815000.0,22/05/2016,3187.0,4.0,2.0,2.0,732.0,,,Bayside,-37.9184,145.007,Southern Metropolitan
Brighton East,16b Regent St,3,t,1511000.0,24/09/2016,3187.0,2.0,2.0,2.0,496.0,,,Bayside,-37.9237,145.0075,Southern Metropolitan
Brighton East,8 Thomas St,2,h,1310000.0,24/09/2016,3187.0,4.0,3.0,2.0,302.0,250.0,2018.0,Glen Eira,-37.9182,145.0231,Southern Metropolitan
Brighton East,39 Ferguson St,3,h,1100000.0,25/02/2017,3187.0,3.0,1.0,1.0,420.0,,,Bayside,-37.9108,145.0121,Southern Metropolitan
Brighton East,313 Nepean Hwy,2,h,994000.0,25/02/2017,3187.0,2.0,2.0,2.0,539.0,,,Bayside,-37.9013,145.0072,Southern Metropolitan
Brighton East,7 Valdemar Ct,4,h,1447000.0,25/02/2017,3187.0,4.0,1.0,2.0,590.0,,,Bayside,-37.9286,145.0274,Southern Metropolitan
Brighton East,3/127 Dendy St,2,u,692000.0,26/07/2016,3187.0,2.0,1.0,1.0,74.0,66.0,1960.0,Bayside,-37.9207,145.0079,Southern Metropolitan
Brighton East,2/21 Hodder St,4,t,1367000.0,26/07/2016,3187.0,4.0,2.0,2.0,315.0,4.0,2000.0,Bayside,-37.9078,145.0222,Southern Metropolitan
Brighton East,2/33 Cluden St,2,u,903000.0,27/11/2016,3187.0,2.0,1.0,1.0,171.0,101.0,1970.0,Bayside,-37.9125,145.0114,Southern Metropolitan
Brighton East,9 Montgomery St,4,h,2820000.0,27/11/2016,3187.0,4.0,4.0,4.0,509.0,337.0,1960.0,Bayside,-37.9172,145.0214,Southern Metropolitan
Brighton East,11 Summerhill Rd,2,h,1813000.0,27/11/2016,3187.0,2.0,1.0,2.0,660.0,117.0,1930.0,Bayside,-37.9179,145.0127,Southern Metropolitan
Brighton East,5 Tuxen Ct,5,h,1655000.0,27/11/2016,3187.0,5.0,2.0,2.0,679.0,288.0,1950.0,Bayside,-37.9291,145.0283,Southern Metropolitan
Brighton East,5 Arnot St,3,t,1230000.0,28/05/2016,3187.0,3.0,2.0,2.0,297.0,193.0,1980.0,Bayside,-37.9124,145.0132,Southern Metropolitan
Brighton East,4 Bruce St,4,h,1389000.0,28/05/2016,3187.0,4.0,1.0,2.0,656.0,150.0,1930.0,Bayside,-37.9027,145.0225,Southern Metropolitan
Brighton East,3/44 Union St,2,u,750000.0,28/05/2016,3187.0,2.0,1.0,1.0,227.0,,1980.0,Bayside,-37.9085,145.0129,Southern Metropolitan
Brighton East,3/23 Walstab St,3,u,1245000.0,28/05/2016,3187.0,3.0,2.0,1.0,227.0,,1998.0,Bayside,-37.9191,145.0074,Southern Metropolitan
Brighton East,214 Were St,4,h,2310000.0,28/05/2016,3187.0,4.0,2.0,2.0,757.0,130.0,1930.0,Bayside,-37.9266,145.0088,Southern Metropolitan
Brighton East,54 Regent St,3,t,1420000.0,28/08/2016,3187.0,3.0,2.0,2.0,247.0,,,Bayside,-37.9241,145.0108,Southern Metropolitan
Brighton East,4/141 Centre Rd,2,u,563000.0,30/07/2016,3187.0,2.0,1.0,1.0,1233.0,,1960.0,Bayside,-37.9164,145.0228,Southern Metropolitan
Brighton East,2a Hurlstone St,2,t,1014000.0,30/07/2016,3187.0,2.0,1.0,1.0,267.0,131.0,1990.0,Bayside,-37.9055,145.0173,Southern Metropolitan
Brunswick,8/55 De Carle St,2,u,428000.0,3/09/2016,3056.0,2.0,1.0,2.0,0.0,,1970.0,Moreland,-37.7593,144.9652,Northern Metropolitan
Brunswick,234 Victoria St,2,h,1026000.0,3/09/2016,3056.0,2.0,1.0,0.0,225.0,108.0,1905.0,Moreland,-37.7676,144.9665,Northern Metropolitan
Brunswick,9 Blair St,4,h,1802500.0,3/12/2016,3056.0,4.0,3.0,1.0,238.0,93.0,1910.0,Moreland,-37.7713,144.9643,Northern Metropolitan
Brunswick,29 Stewart St,4,h,2230000.0,4/03/2017,3056.0,4.0,2.0,3.0,851.0,287.0,1940.0,Moreland,-37.7637,144.9662,Northern Metropolitan
Brunswick,11/97 Brickworks Dr,2,u,410000.0,4/06/2016,3056.0,2.0,1.0,1.0,0.0,66.0,2000.0,Moreland,-37.7695,144.9528,Northern Metropolitan
Brunswick,3/9 Austin Tce,2,u,400000.0,6/08/2016,3056.0,2.0,1.0,1.0,0.0,61.0,1970.0,Moreland,-37.7608,144.968,Northern Metropolitan
Brunswick,141 Gold St,2,h,845500.0,7/05/2016,3056.0,2.0,1.0,1.0,179.0,90.0,1890.0,Moreland,-37.7742,144.9542,Northern Metropolitan
Brunswick,143 Gold St,2,h,860000.0,7/05/2016,3056.0,2.0,1.0,1.0,181.0,,1910.0,Moreland,-37.7742,144.9541,Northern Metropolitan
Brunswick,13 Percy St,3,h,1055000.0,7/05/2016,3056.0,3.0,1.0,1.0,324.0,,1930.0,Moreland,-37.7653,144.9586,Northern Metropolitan
Brunswick,9/33 Staley St,2,u,445000.0,7/05/2016,3056.0,2.0,1.0,1.0,0.0,61.0,1975.0,Moreland,-37.7643,144.9638,Northern Metropolitan
Brunswick,1/263 Albion St,2,u,659500.0,7/11/2016,3056.0,2.0,1.0,1.0,100.0,85.0,1970.0,Moreland,-37.7601,144.9581,Northern Metropolitan
Brunswick,6/153 Barkly St,2,u,600000.0,7/11/2016,3056.0,2.0,1.0,1.0,0.0,75.0,2011.0,Moreland,-37.777,144.9703,Northern Metropolitan
Brunswick,21/10 Breese St,3,u,627000.0,7/11/2016,3056.0,3.0,2.0,2.0,0.0,,,Moreland,-37.7634,144.9616,Northern Metropolitan
Brunswick,79 Hope St,4,h,1450000.0,7/11/2016,3056.0,4.0,2.0,2.0,323.0,,,Moreland,-37.7637,144.9565,Northern Metropolitan
Brunswick,2 Sheffield St,3,h,990000.0,7/11/2016,3056.0,3.0,1.0,2.0,410.0,,,Moreland,-37.7604,144.9514,Northern Metropolitan
Brunswick,39 Eveline St,3,h,1125000.0,8/10/2016,3056.0,3.0,1.0,1.0,278.0,91.0,1910.0,Moreland,-37.7701,144.9633,Northern Metropolitan
Brunswick,28 Osborne St,3,h,855000.0,8/10/2016,3056.0,3.0,1.0,1.0,229.0,97.0,1930.0,Moreland,-37.7622,144.9586,Northern Metropolitan
Brunswick,78 Stewart St,3,h,910000.0,8/10/2016,3056.0,2.0,1.0,1.0,215.0,,,Moreland,-37.7642,144.9688,Northern Metropolitan
Brunswick,16 Thistle St,3,t,940000.0,8/10/2016,3056.0,3.0,2.0,1.0,186.0,140.0,2016.0,Moreland,-37.7581,144.9514,Northern Metropolitan
Brunswick,28 Blair St,2,h,1100000.0,10/09/2016,3056.0,2.0,1.0,0.0,153.0,,1900.0,Moreland,-37.7705,144.9647,Northern Metropolitan
Brunswick,73 Davies St,2,h,1056000.0,10/09/2016,3056.0,2.0,1.0,1.0,315.0,108.0,1910.0,Moreland,-37.757,144.9697,Northern Metropolitan
Brunswick,7/117 Albion St,2,t,620000.0,10/12/2016,3056.0,2.0,2.0,1.0,72.0,2.0,,Moreland,-37.7609,144.969,Northern Metropolitan
Brunswick,3/5 Evans St,3,u,880000.0,10/12/2016,3056.0,3.0,2.0,1.0,122.0,152.0,2000.0,Moreland,-37.7697,144.9649,Northern Metropolitan
Brunswick,5 MacKenzie St,3,h,1222500.0,10/12/2016,3056.0,3.0,1.0,0.0,331.0,126.0,1890.0,Moreland,-37.7619,144.959,Northern Metropolitan
Brunswick,61 Evans St,2,h,1105000.0,11/02/2017,3056.0,2.0,1.0,1.0,147.0,,,Moreland,-37.7702,144.9692,Northern Metropolitan
Brunswick,136 Hope St,2,h,1260000.0,11/02/2017,3056.0,2.0,1.0,1.0,385.0,,1925.0,Moreland,-37.7631,144.9534,Northern Metropolitan
Brunswick,87 Hope St,3,t,955000.0,11/02/2017,3056.0,3.0,2.0,2.0,327.0,110.0,2007.0,Moreland,-37.7636,144.9559,Northern Metropolitan
Brunswick,94 Lydia St,1,t,895000.0,11/02/2017,3056.0,1.0,1.0,0.0,0.0,,,Moreland,-37.7717,144.9679,Northern Metropolitan
Brunswick,443 Albert St,2,h,1094000.0,11/03/2017,3056.0,2.0,1.0,2.0,301.0,,,Moreland,-37.7672,144.9496,Northern Metropolitan
Brunswick,391 Brunswick Rd,3,h,1135000.0,11/03/2017,3056.0,3.0,1.0,1.0,438.0,,,Moreland,-37.7758,144.9508,Northern Metropolitan
Brunswick,332 Albion St,2,h,792000.0,12/11/2016,3056.0,2.0,1.0,1.0,149.0,,,Moreland,-37.7597,144.9528,Northern Metropolitan
Brunswick,98 Evans St,3,h,1060000.0,12/11/2016,3056.0,3.0,1.0,0.0,257.0,121.0,1935.0,Moreland,-37.7704,144.9695,Northern Metropolitan
Brunswick,144A Glenlyon Rd,2,h,840000.0,12/11/2016,3056.0,2.0,1.0,1.0,186.0,,,Moreland,-37.7727,144.9707,Northern Metropolitan
Brunswick,246 Victoria St,2,h,890000.0,12/11/2016,3056.0,2.0,1.0,1.0,199.0,93.0,1900.0,Moreland,-37.7676,144.9659,Northern Metropolitan
Brunswick,190 Barkly St,4,h,1358000.0,13/08/2016,3056.0,4.0,1.0,1.0,416.0,,,Moreland,-37.7769,144.9661,Northern Metropolitan
Brunswick,6/837 Park St,2,u,600000.0,13/08/2016,3056.0,2.0,1.0,1.0,768.0,,1970.0,Moreland,-37.7768,144.9512,Northern Metropolitan
Brunswick,74 Davies St,3,h,905000.0,14/05/2016,3056.0,3.0,1.0,1.0,314.0,,,Moreland,-37.7573,144.97,Northern Metropolitan
Brunswick,14 Murdock St,3,h,976000.0,14/05/2016,3056.0,3.0,2.0,1.0,240.0,162.0,2005.0,Moreland,-37.756,144.9587,Northern Metropolitan
Brunswick,157 Albion St,2,h,770000.0,15/10/2016,3056.0,2.0,1.0,0.0,152.0,87.0,1910.0,Moreland,-37.7611,144.966,Northern Metropolitan
Brunswick,6/305 Albion St,1,u,279500.0,15/10/2016,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,Moreland,-37.7597,144.9548,Northern Metropolitan
Brunswick,30 Charles St,4,h,1350000.0,15/10/2016,3056.0,4.0,1.0,1.0,370.0,151.0,1940.0,Moreland,-37.7728,144.9639,Northern Metropolitan
Brunswick,113 Glenlyon Rd,4,h,1320000.0,15/10/2016,3056.0,4.0,2.0,1.0,281.0,156.0,1920.0,Moreland,-37.7722,144.9681,Northern Metropolitan
Brunswick,311 Albion St,3,h,825000.0,16/04/2016,3056.0,3.0,1.0,1.0,210.0,130.0,1900.0,Moreland,-37.7597,144.9545,Northern Metropolitan
Brunswick,46 Cassels Rd,2,h,860000.0,16/04/2016,3056.0,3.0,1.0,2.0,352.0,,1900.0,Moreland,-37.7566,144.9599,Northern Metropolitan
Brunswick,50 Davies St,2,h,830000.0,16/04/2016,3056.0,2.0,1.0,1.0,319.0,,,Moreland,-37.7572,144.9686,Northern Metropolitan
Brunswick,58 Donald St,2,h,936000.0,16/04/2016,3056.0,2.0,1.0,2.0,200.0,,,Moreland,-37.7581,144.9678,Northern Metropolitan
Brunswick,175 Edward St,3,h,1261000.0,16/04/2016,3056.0,2.0,1.0,1.0,216.0,100.0,1910.0,Moreland,-37.7746,144.9697,Northern Metropolitan
Brunswick,84 Stewart St,3,h,1045000.0,16/04/2016,3056.0,3.0,1.0,2.0,222.0,105.0,1890.0,Moreland,-37.7642,144.969,Northern Metropolitan
Brunswick,215/1 Dods St,3,u,1044000.0,16/07/2016,3056.0,3.0,1.0,1.0,0.0,85.0,2000.0,Moreland,-37.773,144.9624,Northern Metropolitan
Brunswick,2 Chambers St,3,h,1691500.0,17/09/2016,3056.0,3.0,2.0,3.0,470.0,152.0,1920.0,Moreland,-37.7788,144.9688,Northern Metropolitan
Brunswick,2/1 Sturrock St,2,u,620000.0,17/09/2016,3056.0,2.0,1.0,1.0,135.0,,1975.0,Moreland,-37.7583,144.9756,Northern Metropolitan
Brunswick,23/10 Breese St,2,u,501000.0,18/03/2017,3056.0,2.0,1.0,1.0,1140.0,80.0,2010.0,Moreland,-37.7634,144.9616,Northern Metropolitan
Brunswick,393A Brunswick Rd,3,h,1260000.0,18/03/2017,3056.0,3.0,1.0,6.0,563.0,98.0,1960.0,Moreland,-37.7757,144.9505,Northern Metropolitan
Brunswick,52 Evans St,3,h,1650000.0,18/03/2017,3056.0,3.0,1.0,2.0,495.0,141.0,1920.0,Moreland,-37.7702,144.9672,Northern Metropolitan
Brunswick,8/705 Park St,2,u,601000.0,18/03/2017,3056.0,2.0,1.0,1.0,0.0,57.0,1970.0,Moreland,-37.7778,144.9594,Northern Metropolitan
Brunswick,17 Sutherland St,2,h,1015000.0,18/03/2017,3056.0,2.0,1.0,0.0,453.0,86.0,1920.0,Moreland,-37.762,144.9547,Northern Metropolitan
Brunswick,5 Black St,3,h,1700000.0,18/06/2016,3056.0,3.0,2.0,1.0,0.0,195.0,1945.0,Moreland,-37.7763,144.9597,Northern Metropolitan
Brunswick,77 Brickworks Dr,3,t,815000.0,18/06/2016,3056.0,3.0,2.0,1.0,99.0,142.0,,Moreland,-37.769,144.953,Northern Metropolitan
Brunswick,68 Henkel St,2,h,890000.0,18/06/2016,3056.0,2.0,1.0,1.0,259.0,,,Moreland,-37.7653,144.9565,Northern Metropolitan
Brunswick,144 Union St,3,h,1815000.0,18/06/2016,3056.0,3.0,1.0,3.0,612.0,,,Moreland,-37.773,144.952,Northern Metropolitan
Brunswick,222 Barkly St,5,h,2500000.0,19/11/2016,3056.0,5.0,2.0,2.0,555.0,266.0,1890.0,Moreland,-37.7767,144.9645,Northern Metropolitan
Brunswick,10/66 De Carle St,2,u,491000.0,19/11/2016,3056.0,2.0,1.0,1.0,1080.0,66.0,1960.0,Moreland,-37.7598,144.9655,Northern Metropolitan
Brunswick,64 Henkel St,3,h,990000.0,19/11/2016,3056.0,3.0,2.0,1.0,194.0,,,Moreland,-37.7653,144.9567,Northern Metropolitan
Brunswick,15/11 Aberdeen St,2,u,350000.0,22/05/2016,3056.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7671,144.9702,Northern Metropolitan
Brunswick,35 Charles St,2,h,871000.0,22/05/2016,3056.0,2.0,1.0,1.0,215.0,,1880.0,Moreland,-37.7722,144.9637,Northern Metropolitan
Brunswick,5 Hanover St,3,h,985000.0,22/05/2016,3056.0,3.0,1.0,2.0,384.0,89.0,1940.0,Moreland,-37.7626,144.9535,Northern Metropolitan
Brunswick,64 Hanover St,3,h,1250000.0,22/05/2016,3056.0,3.0,1.0,1.0,483.0,162.0,1890.0,Moreland,-37.7602,144.9543,Northern Metropolitan
Brunswick,1/21 Jones St,2,h,542000.0,22/05/2016,3056.0,2.0,1.0,1.0,0.0,,,Moreland,-37.7618,144.9662,Northern Metropolitan
Brunswick,131 Tinning St,5,h,1395000.0,22/05/2016,3056.0,4.0,2.0,2.0,391.0,,,Moreland,-37.7587,144.9548,Northern Metropolitan
Brunswick,58 Cassels Rd,3,h,860000.0,22/08/2016,3056.0,3.0,1.0,1.0,184.0,104.0,1890.0,Moreland,-37.7563,144.96,Northern Metropolitan
Brunswick,2/825 Park St,1,u,440000.0,22/08/2016,3056.0,1.0,1.0,1.0,0.0,,,Moreland,-37.7769,144.9523,Northern Metropolitan
Brunswick,35 Percy St,2,h,705000.0,23/04/2016,3056.0,2.0,1.0,1.0,161.0,68.0,1910.0,Moreland,-37.7646,144.9586,Northern Metropolitan
Brunswick,94 Wilson St,2,h,800000.0,23/04/2016,3056.0,2.0,1.0,0.0,137.0,,,Moreland,-37.7745,144.9558,Northern Metropolitan
Brunswick,270 Albion St,3,h,880000.0,24/09/2016,3056.0,3.0,1.0,1.0,264.0,117.0,1915.0,Moreland,-37.7603,144.9573,Northern Metropolitan
Brunswick,1 Davison St,3,h,1000000.0,24/09/2016,3056.0,3.0,1.0,1.0,370.0,,,Moreland,-37.7632,144.9572,Northern Metropolitan
Brunswick,2/18 De Carle St,2,t,754000.0,24/09/2016,3056.0,2.0,2.0,1.0,177.0,105.0,2000.0,Moreland,-37.7625,144.9653,Northern Metropolitan
Brunswick,17 Goodman St,2,h,916000.0,24/09/2016,3056.0,2.0,1.0,0.0,1328.0,,1890.0,Moreland,-37.773,144.9568,Northern Metropolitan
Brunswick,5/6 Pottery Ct,2,u,590000.0,24/09/2016,3056.0,2.0,1.0,1.0,0.0,74.0,2004.0,Moreland,-37.7703,144.9533,Northern Metropolitan
Brunswick,2/6 Sydney Rd,2,u,575000.0,24/09/2016,3056.0,2.0,1.0,1.0,0.0,66.0,1950.0,Moreland,-37.7775,144.9607,Northern Metropolitan
Brunswick,41 Eveline St,2,h,1020000.0,25/02/2017,3056.0,2.0,1.0,1.0,279.0,,,Moreland,-37.77,144.9633,Northern Metropolitan
Brunswick,28 Frederick St,3,h,1510000.0,25/02/2017,3056.0,3.0,1.0,0.0,325.0,150.0,1920.0,Moreland,-37.7621,144.9595,Northern Metropolitan
Brunswick,3/30 Heller St,2,t,801000.0,25/02/2017,3056.0,2.0,2.0,1.0,156.0,87.0,2007.0,Moreland,-37.7744,144.9498,Northern Metropolitan
Brunswick,10/285 Brunswick Rd,1,u,370000.0,26/07/2016,3056.0,1.0,1.0,1.0,540.0,45.0,1970.0,Moreland,-37.7766,144.9574,Northern Metropolitan
Brunswick,4 Frederick St,3,h,1170000.0,26/07/2016,3056.0,3.0,1.0,0.0,285.0,104.0,1890.0,Moreland,-37.7634,144.9593,Northern Metropolitan
Brunswick,4 Bell St,4,h,1790000.0,27/06/2016,3056.0,3.0,1.0,1.0,416.0,129.0,1920.0,Moreland,-37.7737,144.965,Northern Metropolitan
Brunswick,36 Charles St,4,h,1875000.0,27/06/2016,3056.0,4.0,2.0,2.0,657.0,207.0,1958.0,Moreland,-37.7725,144.964,Northern Metropolitan
Brunswick,7 Garnet St,3,h,1053000.0,27/06/2016,3056.0,3.0,1.0,1.0,343.0,1041.0,1925.0,Moreland,-37.7589,144.9529,Northern Metropolitan
Brunswick,7 Hall St,4,h,1217000.0,27/11/2016,3056.0,4.0,1.0,0.0,363.0,127.0,1920.0,Moreland,-37.7621,144.9506,Northern Metropolitan
Brunswick,26 Warburton St,3,h,1340000.0,27/11/2016,3056.0,3.0,1.0,1.0,316.0,132.0,1910.0,Moreland,-37.7741,144.9703,Northern Metropolitan
Brunswick,19 Horne St,3,h,1550000.0,28/05/2016,3056.0,3.0,1.0,1.0,346.0,126.0,1900.0,Moreland,-37.7738,144.9695,Northern Metropolitan
Brunswick,60 Rose St,3,h,947000.0,28/05/2016,3056.0,3.0,1.0,2.0,996.0,,,Moreland,-37.7564,144.9527,Northern Metropolitan
Brunswick,2/22 Saxon St,2,u,592500.0,28/05/2016,3056.0,2.0,1.0,2.0,0.0,89.0,2002.0,Moreland,-37.7706,144.9608,Northern Metropolitan
Brunswick,38 Stewart St,3,h,1317000.0,28/05/2016,3056.0,3.0,1.0,1.0,480.0,,,Moreland,-37.7639,144.966,Northern Metropolitan
Brunswick,11/6 Sydney Rd,1,u,370000.0,28/05/2016,3056.0,1.0,1.0,1.0,0.0,54.0,1965.0,Moreland,-37.7775,144.9607,Northern Metropolitan
Brunswick,46 Tinning St,2,h,765000.0,28/05/2016,3056.0,2.0,1.0,1.0,199.0,120.0,1880.0,Moreland,-37.759,144.9597,Northern Metropolitan
Brunswick,69 Glenlyon Rd,3,h,1210000.0,28/08/2016,3056.0,3.0,2.0,1.0,280.0,130.0,1890.0,Moreland,-37.7719,144.9661,Northern Metropolitan
Brunswick,25 Gray St,4,h,1755000.0,28/08/2016,3056.0,4.0,2.0,1.0,354.0,199.0,1910.0,Moreland,-37.7745,144.9523,Northern Metropolitan
Brunswick,30 Mountfield St,2,h,1073000.0,28/08/2016,3056.0,2.0,1.0,1.0,182.0,,,Moreland,-37.7629,144.968,Northern Metropolitan
Brunswick,109 Stewart St,3,h,1080000.0,28/08/2016,3056.0,3.0,2.0,1.0,316.0,,,Moreland,-37.7643,144.9713,Northern Metropolitan
Brunswick,411 Barkly St,2,h,945000.0,30/07/2016,3056.0,2.0,1.0,2.0,246.0,103.0,1910.0,Moreland,-37.775,144.9536,Northern Metropolitan
Brunswick,52 Talbot St,2,h,755000.0,30/07/2016,3056.0,2.0,1.0,1.0,159.0,157.0,1930.0,Moreland,-37.7656,144.9562,Northern Metropolitan
Brunswick West,8/7 Passfield St,2,u,521500.0,3/09/2016,3055.0,2.0,1.0,1.0,0.0,69.0,1960.0,Moreland,-37.768,144.9408,Northern Metropolitan
Brunswick West,25 Wales St,3,h,1190000.0,3/12/2016,3055.0,3.0,1.0,1.0,0.0,119.0,1920.0,Moreland,-37.7564,144.9422,Northern Metropolitan
Brunswick West,89 Pearson St,3,h,942000.0,4/03/2017,3055.0,3.0,1.0,0.0,358.0,,,Moreland,-37.7642,144.9493,Northern Metropolitan
Brunswick West,2/13 Walker St,2,u,471000.0,4/03/2017,3055.0,2.0,1.0,1.0,564.0,60.0,1970.0,Moreland,-37.7665,144.9425,Northern Metropolitan
Brunswick West,4/1 Allard St,2,u,473000.0,4/06/2016,3055.0,2.0,1.0,2.0,568.0,,,Moreland,-37.7682,144.9422,Northern Metropolitan
Brunswick West,5 Halpin St,3,h,1200000.0,4/06/2016,3055.0,3.0,1.0,1.0,600.0,,,Moreland,-37.769,144.9478,Northern Metropolitan
Brunswick West,42 Whitby St,4,h,930000.0,4/06/2016,3055.0,4.0,2.0,2.0,299.0,,,Moreland,-37.764,144.9454,Northern Metropolitan
Brunswick West,64 Pearson St,3,h,955000.0,7/05/2016,3055.0,3.0,1.0,0.0,220.0,93.0,1930.0,Moreland,-37.7659,144.9494,Northern Metropolitan
Brunswick West,10 Yarrabin St,3,h,810000.0,7/11/2016,3055.0,3.0,1.0,2.0,349.0,95.0,1950.0,Moreland,-37.7589,144.9368,Northern Metropolitan
Brunswick West,81 Melville Rd,3,h,793000.0,10/12/2016,3055.0,3.0,1.0,0.0,275.0,119.0,1935.0,Moreland,-37.76300000000001,144.9439,Northern Metropolitan
Brunswick West,1/572 Moreland Rd,3,t,797500.0,11/02/2017,3055.0,3.0,2.0,2.0,262.0,155.0,2010.0,Moreland,-37.7519,144.9324,Northern Metropolitan
Brunswick West,18/180 Union St,2,u,435000.0,12/06/2016,3055.0,2.0,1.0,1.0,0.0,,2002.0,Moreland,-37.7727,144.9497,Northern Metropolitan
Brunswick West,468 Moreland Rd,3,h,920000.0,12/11/2016,3055.0,3.0,1.0,2.0,501.0,,,Moreland,-37.753,144.9421,Northern Metropolitan
Brunswick West,915 Park St,3,h,1172000.0,12/11/2016,3055.0,3.0,1.0,2.0,512.0,,,Moreland,-37.7758,144.9435,Northern Metropolitan
Brunswick West,81 Whitby St,3,h,1330000.0,12/11/2016,3055.0,3.0,1.0,2.0,353.0,101.0,1930.0,Moreland,-37.764,144.9428,Northern Metropolitan
Brunswick West,24 Burnell St,3,h,1245000.0,14/05/2016,3055.0,3.0,1.0,1.0,412.0,,1934.0,Moreland,-37.7618,144.9455,Northern Metropolitan
Brunswick West,2 Henderson St,7,h,1205000.0,15/10/2016,3055.0,7.0,3.0,1.0,447.0,287.0,1982.0,Moreland,-37.7634,144.9403,Northern Metropolitan
Brunswick West,171 Union St,3,h,1095000.0,15/10/2016,3055.0,3.0,1.0,1.0,411.0,168.0,1935.0,Moreland,-37.7728,144.9478,Northern Metropolitan
